Time;SS-RSRP
12:18:19;-131.21
12:18:19;-133.38
12:18:19;-129.22
12:18:19;-117.14
12:18:19;-132.69
12:18:19;-110.55
12:18:19;-133.38
12:18:19;-122.13
12:18:19;-117.52
12:18:19;-134.22
12:18:19;-125.01
12:18:20;-139.83
12:18:20;-128.87
12:18:20;-91.21
12:18:20;-97.73
12:18:20;-86.76
12:18:20;-97.91
12:18:20;-106.29
12:18:20;-102.02
12:18:20;-95.48
12:18:20;-112.39
12:18:21;-120.26
12:18:21;-136.32
12:18:21;-131.55
12:18:21;-136.99
12:18:21;-118.31
12:18:21;-126.43
12:18:21;-121.33
12:18:21;-130.54
12:18:21;-129.15
12:18:21;-131.25
12:18:21;-112.09
12:18:21;-117.11
12:18:21;-96.73
12:18:21;-109.63
12:18:21;-112.95
12:18:21;-109.85
12:18:21;-136.63
12:18:21;-116.39
12:18:21;-126.8
12:18:21;-133.46
12:18:21;-101.7
12:18:21;-126.63
12:18:21;-124.61
12:18:21;-125.31
12:18:21;-142.38
12:18:21;-133.19
12:18:21;-115.24
12:18:21;-133.38
12:18:21;-129.79
12:18:21;-116.07
12:18:21;-125.57
12:18:21;-105.07
12:18:21;-126
12:18:21;-117.48
12:18:21;-130.21
12:18:21;-132.81
12:18:21;-130.24
12:18:21;-117.09
12:18:21;-131.69
12:18:21;-112.69
12:18:21;-131.02
12:18:21;-125.03
12:18:21;-115.64
12:18:21;-132.79
12:18:21;-125.34
12:18:21;-118.56
12:18:21;-89.18
12:18:21;-95.25
12:18:21;-113.3
12:18:21;-92.67
12:18:21;-105.24
12:18:21;-104.69
12:18:21;-103.63
12:18:21;-95.59
12:18:21;-108.53
12:18:21;-120.99
12:18:21;-129.22
12:18:21;-134.38
12:18:21;-131.68
12:18:21;-133.63
12:18:21;-115.98
12:18:21;-128.55
12:18:21;-121.38
12:18:21;-133.81
12:18:21;-134.87
12:18:21;-127.29
12:18:21;-132.74
12:18:21;-113.56
12:18:21;-124.73
12:18:21;-100.9
12:18:21;-113.2
12:18:21;-111.29
12:18:21;-121.88
12:18:22;-132.53
12:18:22;-113.54
12:18:22;-97.06
12:18:22;-135.16
12:18:22;-128.47
12:18:22;-122.41
12:18:22;-130.86
12:18:22;-126.38
12:18:22;-111.8
12:18:22;-128.36
12:18:22;-128.52
12:18:22;-114.98
12:18:22;-129.06
12:18:22;-101.52
12:18:22;-129.93
12:18:22;-119.89
12:18:22;-132.72
12:18:22;-128.34
12:18:22;-131.8
12:18:22;-134.43
12:18:22;-117.89
12:18:22;-117.09
12:18:22;-128.69
12:18:22;-108.93
12:18:22;-132.44
12:18:22;-131.68
12:18:22;-120.37
12:18:22;-117.86
12:18:22;-128.22
12:18:22;-123.24
12:18:23;-118.16
12:18:23;-92.25
12:18:23;-94.5
12:18:23;-77.11
12:18:23;-99.28
12:18:23;-105.28
12:18:23;-101.32
12:18:23;-90.04
12:18:23;-134.8
12:18:23;-122.35
12:18:23;-135.34
12:18:23;-132.53
12:18:23;-132.87
12:18:23;-123.82
12:18:23;-127.09
12:18:23;-136.38
12:18:23;-126.76
12:18:23;-134
12:18:23;-127.65
12:18:23;-128.07
12:18:23;-114.69
12:18:23;-118.59
12:18:23;-98.52
12:18:23;-119.44
12:18:23;-114.91
12:18:23;-111.79
12:18:23;-129.37
12:18:24;-131.38
12:18:24;-115.72
12:18:24;-102.36
12:18:24;-131.88
12:18:24;-136.77
12:18:24;-126.98
12:18:24;-133.91
12:18:24;-128.81
12:18:24;-115.87
12:18:24;-126.65
12:18:24;-115.87
12:18:24;-105.09
12:18:24;-131.88
12:18:24;-125.31
12:18:24;-127.57
12:18:24;-120.68
12:18:24;-118.72
12:18:24;-112.51
12:18:24;-129.75
12:18:24;-135.33
12:18:24;-124.73
12:18:24;-120.06
12:18:24;-131.31
12:18:24;-130.91
12:18:24;-118.38
12:18:25;-87.64
12:18:25;-103.44
12:18:25;-78.37
12:18:25;-97.67
12:18:25;-103.82
12:18:25;-92.29
12:18:25;-110.59
12:18:25;-137.94
12:18:25;-123.28
12:18:25;-131.8
12:18:25;-129.22
12:18:25;-129.88
12:18:25;-136.18
12:18:25;-125.6
12:18:25;-137.27
12:18:25;-124.35
12:18:25;-136.82
12:18:25;-130.26
12:18:25;-128.16
12:18:25;-135.29
12:18:26;-109.24
12:18:26;-121.73
12:18:26;-93.59
12:18:26;-109.61
12:18:26;-118.49
12:18:26;-110.59
12:18:26;-116.54
12:18:26;-129.59
12:18:26;-120.24
12:18:26;-105.62
12:18:26;-125.83
12:18:26;-135.44
12:18:26;-131.11
12:18:26;-133.34
12:18:26;-124.61
12:18:26;-122.05
12:18:26;-122.45
12:18:26;-120.94
12:18:26;-110.92
12:18:26;-122.22
12:18:26;-124.22
12:18:26;-137.13
12:18:26;-135.72
12:18:26;-131.85
12:18:26;-134.94
12:18:26;-119.23
12:18:26;-121.43
12:18:26;-134.77
12:18:26;-116.74
12:18:26;-127.49
12:18:26;-129.74
12:18:26;-125.31
12:18:26;-114.58
12:18:26;-133.94
12:18:26;-128.94
12:18:28;-118.55
12:18:28;-90.04
12:18:28;-101.19
12:18:29;-82.57
12:18:29;-98.1
12:18:29;-101.13
12:18:29;-97.25
12:18:29;-107.2
12:18:30;-137.69
12:18:30;-116.7
12:18:30;-128.66
12:18:30;-133.54
12:18:30;-131.79
12:18:30;-131.62
12:18:30;-123.51
12:18:30;-126.61
12:18:30;-121.21
12:18:30;-130.76
12:18:30;-136.02
12:18:30;-125.73
12:18:30;-130.09
12:18:30;-109.62
12:18:30;-146.47
12:18:30;-99.2
12:18:30;-113.88
12:18:30;-112.95
12:18:30;-125.67
12:18:30;-123.77
12:18:30;-119.47
12:18:30;-129.44
12:18:30;-103.88
12:18:30;-134.06
12:18:30;-124.91
12:18:30;-131.61
12:18:30;-136.3
12:18:30;-129.59
12:18:30;-121.72
12:18:30;-118.66
12:18:30;-119.29
12:18:30;-120.77
12:18:30;-133.12
12:18:30;-107.75
12:18:30;-122.44
12:18:30;-122.6
12:18:30;-136.38
12:18:30;-130.26
12:18:30;-130.05
12:18:30;-115.51
12:18:30;-121.29
12:18:30;-133.97
12:18:30;-117.47
12:18:30;-129.46
12:18:30;-128.11
12:18:30;-125.35
12:18:30;-112.72
12:18:30;-134.49
12:18:30;-129.24
12:18:30;-127.77
12:18:30;-126.65
12:18:31;-123.65
12:18:31;-90.52
12:18:31;-94.42
12:18:31;-79.51
12:18:31;-105.51
12:18:31;-101.37
12:18:31;-95.64
12:18:31;-106.75
12:18:33;-126.63
12:18:33;-132.16
12:18:33;-136.3
12:18:33;-137.52
12:18:33;-124.24
12:18:33;-127.35
12:18:33;-127.58
12:18:33;-137.82
12:18:33;-127.73
12:18:33;-126.44
12:18:33;-108.34
12:18:33;-115.04
12:18:33;-97.31
12:18:33;-107.19
12:18:33;-110.31
12:18:33;-106.79
12:18:34;-131.82
12:18:34;-125.71
12:18:34;-121.08
12:18:34;-128.27
12:18:34;-105.75
12:18:34;-131.44
12:18:34;-126.45
12:18:34;-130.06
12:18:34;-123.58
12:18:34;-117.93
12:18:34;-132.62
12:18:34;-120.86
12:18:34;-120.45
12:18:34;-131.74
12:18:34;-133.26
12:18:34;-107.98
12:18:34;-123.43
12:18:34;-121.2
12:18:34;-126.98
12:18:34;-132.28
12:18:34;-115.09
12:18:34;-121.62
12:18:34;-134.65
12:18:34;-115.11
12:18:34;-129.8
12:18:34;-127.23
12:18:34;-122.96
12:18:34;-114.96
12:18:34;-128.93
12:18:34;-128.69
12:18:34;-128.54
12:18:35;-121.32
12:18:35;-96.26
12:18:35;-96.82
12:18:35;-80.81
12:18:35;-107.4
12:18:35;-102.16
12:18:35;-92.98
12:18:35;-133.47
12:18:35;-124.99
12:18:35;-135.43
12:18:35;-129.44
12:18:35;-121.8
12:18:35;-124.74
12:18:35;-126.92
12:18:35;-133.52
12:18:35;-130.54
12:18:35;-130.54
12:18:35;-135.6
12:18:36;-115.26
12:18:36;-119.19
12:18:36;-100.08
12:18:36;-110.28
12:18:36;-114.63
12:18:36;-106.01
12:18:37;-129.96
12:18:37;-133.63
12:18:37;-117.79
12:18:37;-131.49
12:18:37;-100.11
12:18:37;-133.21
12:18:37;-130.33
12:18:37;-122.83
